machine_id,t,vibration,temperature,current,failure_soon
1,205,2.16,67.584,12.89,0
1,206,2.119,68.876,12.778,0
1,207,2.268,68.687,12.818,0
1,208,2.133,68.162,13.296,0
1,209,2.038,68.637,12.918,0
1,210,2.08,67.719,12.76,0
1,211,2.227,68.005,12.818,0
1,212,1.898,69.347,12.186,0
1,213,2.072,68.23,13.133,0
1,214,2.367,67.922,13.004,0
1,215,2.228,69.714,12.733,0
1,216,2.014,69.045,12.908,0
1,217,2.385,67.226,13.027,0
1,218,2.041,69.314,12.718,0
1,219,1.846,68.183,13.093,0
1,220,1.992,69.58,12.289,0
1,221,2.106,68.242,12.643,0
1,222,2.142,68.982,12.772,0
1,223,1.984,67.495,12.884,0
1,224,1.925,68.446,13.154,0
1,225,2.036,68.635,12.774,0
1,226,1.868,67.889,12.725,0
1,227,2.134,69.198,12.618,0
1,228,1.956,68.736,12.625,0
1,229,2.157,69.195,13.378,0
1,230,2.029,68.632,13.448,0
1,231,1.983,68.303,12.887,0
1,232,2.16,68.44,12.83,0
1,233,2.155,68.779,12.753,0
1,234,2.039,68.511,12.722,0
1,235,2.241,66.961,13.605,0
1,236,2.208,68.417,13.073,0
1,237,1.8,68.352,13.154,0
1,238,2.068,68.229,13.063,0
1,239,1.879,69.275,12.628,0
1,240,2.151,66.509,12.777,0
1,241,1.969,68.641,13.321,0
1,242,2.137,68.453,13.025,0
1,243,2.021,69.13,12.792,0
1,244,2.096,69.393,13.338,0
1,245,1.853,66.954,12.995,0
1,246,2.089,68.098,12.653,0
1,247,1.983,67.347,12.296,0
1,248,2.2,68.725,12.836,0
1,249,2.068,67.076,12.997,0
1,250,1.974,67.92,12.577,0
1,251,2.121,67.966,12.705,0
1,252,1.977,68.981,13.016,0
1,253,2.178,68.205,13.06,0
1,254,2.088,68.651,12.976,0
1,255,1.743,68.258,13.018,0
1,256,1.813,69.187,13.349,0
1,257,1.975,67.842,12.873,0
1,258,1.771,68.611,12.605,0
1,259,1.808,69.005,13.308,0
1,260,2.102,70.349,13.056,0
1,261,2.032,68.606,13.115,0
1,262,2.012,69.288,12.875,0
1,263,1.912,68.778,13.384,0
1,264,1.94,68.682,13.132,0
1,265,2.156,69.329,12.07,0
1,266,1.88,68.417,13.103,0
1,267,2.066,70.104,12.867,0
1,268,2.296,67.164,13.154,0
1,269,1.683,69.028,13.174,0
1,270,1.914,68.295,12.514,0
1,271,2.025,67.819,13.156,0
1,272,1.996,68.956,12.901,0
1,273,2.05,68.719,12.776,0
1,274,2.056,67.523,12.792,0
1,275,2.061,68.98,12.603,0
1,276,2.078,66.94,12.569,0
1,277,1.986,69.618,12.955,0
1,278,1.981,67.682,12.772,0
1,279,2.128,68.125,12.845,0
1,280,2.408,67.445,13.433,0
1,281,2.058,69.416,13.015,0
1,282,2.077,69.437,13.045,0
1,283,1.935,69.428,12.868,0
1,284,2.187,67.975,12.689,0
1,285,2.28,68.918,12.602,0
1,286,1.884,69.091,12.7,0
1,287,2.003,69.402,12.737,0
1,288,2.008,68.332,12.966,0
1,289,2.374,67.081,12.891,0
1,290,2.208,68.183,12.594,0
1,291,1.923,68.173,12.61,0
1,292,2.31,68.211,12.823,0
1,293,2.067,67.256,13.12,0
1,294,2.261,68.353,12.739,0
1,295,2.258,67.816,12.801,0
1,296,1.848,69.179,13.028,0
1,297,1.914,68.044,13.186,0
1,298,2.066,68.985,12.96,0
1,299,1.899,68.152,13.433,0
1,300,2.252,69.183,12.975,0
1,301,2.163,68.576,12.574,0
1,302,2.04,67.563,12.792,0
1,303,2.253,66.931,11.986,0
1,304,2.052,67.934,12.983,0
1,305,1.859,68.547,12.761,0
1,306,2.05,68.761,12.877,0
1,307,1.997,69.131,12.812,0
1,308,2.195,67.948,12.91,0
1,309,2.26,69.727,13.196,0
1,310,2.258,67.862,13.255,0
1,311,2.203,68.268,13.117,0
1,312,2.266,68.687,13.386,0
1,313,2.011,68.8,12.967,0
1,314,1.804,67.922,13.243,0
1,315,2.118,68.213,12.686,0
1,316,2.279,68.68,13.12,0
1,317,2.157,69.657,13.007,0
1,318,2.038,67.671,12.77,0
1,319,2.115,68.301,12.957,0
1,320,2.055,68.353,13.527,0
1,321,2.062,68.619,12.606,0
1,322,2.31,67.353,13.446,0
1,323,2.059,68.39,12.921,0
1,324,1.664,68.599,12.681,0
1,325,2.224,68.085,13.013,0
1,326,1.912,69.897,12.854,0
1,327,1.89,68.945,12.453,0
1,328,1.961,67.905,13.058,0
1,329,1.924,68.446,12.688,0
1,330,2.202,68.811,13.213,0
1,331,2.154,68.469,12.747,0
1,332,1.845,67.896,12.642,0
1,333,1.796,68.86,12.581,0
1,334,2.092,67.956,12.626,0
1,335,2.124,67.529,13.202,0
1,336,2.217,67.048,13.418,0
1,337,2.151,66.93,12.67,0
1,338,1.959,67.559,12.745,0
1,339,2.051,68.571,13.078,0
1,340,2.035,69.597,12.823,0
1,341,1.87,67.924,13.051,0
1,342,2.079,68.2,13.311,0
1,343,1.896,68.705,13.145,0
1,344,1.995,68.605,12.841,0
1,345,2.041,68.758,13.092,0
1,346,2.099,68.862,12.751,0
1,347,2.007,69.358,13.063,0
1,348,2.252,69.675,13.04,0
1,349,2.183,68.153,13.125,0
1,350,2.23,68.26,13.315,0
1,351,2.066,67.728,12.947,0
1,352,2.115,68.593,12.817,0
1,353,2.162,69.829,12.83,0
1,354,2.104,68.404,13.244,0
1,355,2.294,69.169,12.735,0
1,356,1.939,68.081,13.01,0
1,357,2.133,69.1,13.115,0
1,358,1.964,69.07,12.765,0
1,359,2.264,68.058,13.408,0
1,360,2.072,69.54,12.678,0
1,361,2.022,68.579,12.982,0
1,362,2.248,68.479,13.334,0
1,363,1.846,69.25,12.585,0
1,364,1.929,69.244,13.377,0
1,365,1.989,67.249,13.029,0
1,366,1.888,66.883,12.879,0
1,367,1.86,69.102,12.863,0
1,368,1.91,68.607,13.102,0
1,369,1.894,67.49,12.435,0
1,370,2.009,68.96,12.959,0
1,371,2.275,66.688,12.239,0
1,372,2.072,68.956,13.021,0
1,373,1.931,68.37,13.606,0
1,374,2.251,66.661,13.26,0
1,375,1.873,69.466,12.463,0
1,376,1.845,67.326,13.422,0
1,377,2.271,67.732,12.795,0
1,378,2.001,68.022,13.344,0
1,379,2.046,68.33,12.799,0
1,380,2.103,69.547,12.831,0
1,381,2.134,66.506,12.803,0
1,382,2.196,69.019,12.601,0
1,383,2.137,68.262,13.374,0
1,384,2.052,67.954,12.761,0
1,385,2.001,66.828,12.981,0
1,386,1.778,66.986,12.726,0
1,387,2.081,68.663,12.65,0
1,388,2.115,69.251,12.816,0
1,389,2.113,68.909,12.664,0
1,390,2.009,68.574,12.191,0
1,391,2.095,67.516,12.915,0
1,392,2.175,68.072,12.944,0
1,393,1.945,68.681,12.698,0
1,394,1.958,69.635,12.939,0
1,395,2.218,68.77,12.973,0
1,396,1.941,67.4,12.644,0
1,397,1.857,68.124,13.246,0
1,398,2.212,67.735,12.231,0
1,399,1.889,68.581,12.829,0
1,400,2.175,68.002,13.155,0
1,401,2.011,67.549,13.272,0
1,402,1.992,69.152,13.052,0
1,403,2.011,67.279,12.643,0
1,404,1.913,68.534,12.913,0
1,405,2.03,67.618,12.911,0
1,406,2.079,67.357,13.188,0
1,407,1.81,68.794,12.908,0
1,408,1.959,68.992,13.055,0
1,409,2.094,68.557,12.581,0
1,410,1.943,69.187,12.657,0
1,411,2.175,68.79,13.651,0
1,412,1.967,69.501,12.934,0
1,413,2.075,68.253,12.59,0
1,414,1.92,68.033,12.725,0
1,415,1.924,68.063,13.066,0
1,416,2.095,69.102,12.287,0
1,417,1.96,68.979,12.69,0
1,418,2.003,69.947,13.116,0
1,419,2.009,68.104,13.206,0
1,420,2.107,68.382,12.67,0
1,421,1.792,67.658,12.704,0
1,422,2.515,68.74,12.518,0
1,423,2.082,69.231,13.013,0
1,424,2.063,69.648,12.746,0
1,425,2.153,69.037,13.143,0
1,426,2.157,70.076,12.95,0
1,427,2.081,68.042,12.622,0
1,428,2.185,68.274,12.628,0
1,429,2.306,69.2,12.88,0
1,430,2.351,67.515,12.614,0
1,431,1.827,68.478,12.962,0
1,432,2.269,67.991,13.491,0
1,433,2.221,67.882,12.748,0
1,434,2.091,67.631,12.292,0
1,435,2.166,69.539,12.936,0
1,436,2.406,68.649,12.502,0
1,437,1.973,68.725,12.571,0
1,438,2.195,66.761,12.953,0
1,439,1.821,68.123,13.716,0
1,440,1.925,68.565,13.204,0
1,441,2.063,69.062,12.506,0
1,442,2.07,66.874,12.932,0
1,443,2.092,67.297,12.524,0
1,444,2.28,67.855,12.829,0
1,445,2.159,68.571,12.609,0
1,446,2.408,68.587,13.339,0
1,447,1.751,68.403,12.693,0
1,448,2.149,68.412,13.079,0
1,449,2.123,67.662,12.81,0
1,450,2.034,68.824,12.54,0
1,451,2.105,68.678,13.379,0
1,452,2.27,68.347,12.631,0
1,453,1.82,67.86,12.599,0
1,454,2.412,68.799,12.689,0
1,455,2.103,67.561,12.673,0
1,456,1.995,68.839,12.773,0
1,457,2.135,69.669,13.362,0
1,458,2.303,68.88,13.084,0
1,459,1.892,68.868,13.082,0
1,460,2.259,67.954,12.93,0
1,461,2.043,68.514,13.208,0
1,462,2.271,67.094,13.185,0
1,463,2.121,69.477,12.534,0
1,464,1.955,69.997,12.769,0
1,465,2.088,69.436,12.489,0
1,466,1.873,67.529,12.873,0
1,467,2.043,67.932,12.717,0
1,468,2.312,67.992,12.602,0
1,469,2.069,68.484,13.284,0
1,470,1.985,67.212,13.187,0
1,471,2.211,68.255,13.519,0
1,472,1.946,68.641,12.7,0
1,473,2.101,69.141,13.432,0
1,474,2.234,68.342,12.406,0
1,475,1.769,67.444,13.058,0
1,476,2.073,68.595,13.094,0
1,477,1.982,68.314,12.686,0
1,478,2.057,68.703,12.653,0
1,479,2.217,67.513,13.008,0
1,480,1.93,69.981,12.551,0
1,481,2.08,69.949,13.203,0
1,482,2.219,67.392,13.276,0
1,483,2.182,67.529,13.085,0
1,484,2.138,67.971,13.302,0
1,485,2.06,68.11,12.943,0
1,486,1.967,67.659,12.5,0
1,487,2.272,68.214,12.554,0
1,488,1.978,69.015,12.995,0
1,489,2.139,68.074,13.442,0
1,490,1.926,68.176,12.471,0
1,491,2.206,68.662,12.646,0
1,492,1.878,68.571,13.171,0
1,493,2.274,68.379,12.008,0
1,494,2.183,68.059,12.817,0
1,495,2.063,69.56,13.193,0
1,496,2.082,67.813,12.483,0
1,497,2.09,67.582,12.87,0
1,498,2.019,68.154,12.199,0
1,499,1.915,68.387,13.246,0
1,500,1.968,68.186,13.039,0
1,501,1.937,67.566,13.101,0
1,502,2.303,69.639,12.703,0
1,503,1.962,67.929,12.625,0
1,504,2.097,68.817,12.669,0
1,505,2.134,68.046,13.221,0
1,506,2.088,68.729,12.644,0
1,507,1.96,69.165,13.094,0
1,508,2.089,67.86,12.787,0
1,509,2.035,66.905,13.008,0
1,510,1.95,67.75,12.952,0
1,511,2.006,68.205,13.034,0
1,512,1.874,68.511,12.78,0
1,513,2.194,69.096,12.652,0
1,514,2.153,69.252,12.679,0
1,515,1.885,68.674,13.29,0
1,516,1.882,67.763,13.02,0
1,517,2.134,68.64,12.356,0
1,518,2.145,69.334,12.515,0
1,519,2.022,68.868,13.152,0
1,520,2.024,68.513,13.113,0
1,521,2.006,68.84,13.293,0
1,522,2.17,69.594,12.691,0
1,523,1.987,68.985,12.945,0
1,524,2.063,69.612,13.279,0
1,525,2.139,67.585,13.24,0
1,526,1.917,68.886,12.943,0
1,527,2.412,68.171,13.075,0
1,528,1.824,67.09,12.988,0
1,529,2.051,68.715,12.946,0
1,530,1.952,68.121,12.618,0
1,531,2.021,67.536,13.271,0
1,532,2.012,68.263,12.904,0
1,533,2.185,68.305,12.655,0
1,534,2.119,67.881,12.711,0
1,535,1.899,68.64,12.608,0
1,536,1.868,69.285,12.883,0
1,537,2.065,68.837,12.683,0
1,538,2.147,67.226,13.325,0
1,539,2.259,68.768,12.72,0
1,540,2.101,69.229,12.937,0
1,541,2.245,68.055,12.556,0
1,542,1.918,67.372,12.797,0
1,543,1.914,67.925,13.153,0
1,544,2.162,68.007,12.651,0
1,545,1.994,67.154,12.664,0
1,546,2.015,67.858,13.229,0
1,547,2.318,69.048,12.732,0
1,548,2.129,68.539,13.16,0
1,549,2.181,69.329,12.637,0
1,550,2.126,68.139,13.285,0
1,551,2.157,67.154,12.536,0
1,552,2.095,67.743,13.611,0
1,553,1.949,67.995,12.561,0
1,554,2.271,68.938,12.319,0
1,555,2.169,67.206,12.654,0
1,556,2.022,68.994,13.215,0
1,557,1.76,66.768,13.227,0
1,558,1.984,69.04,12.804,0
1,559,2.005,68.726,12.863,0
1,560,2.111,69.433,13.372,0
1,561,2.151,69.369,12.696,0
1,562,2.069,68.997,12.684,0
1,563,1.986,66.584,13.004,0
1,564,2.227,69.022,12.619,0
1,565,1.982,69.656,12.77,0
1,566,2.242,69.112,12.912,0
1,567,2.24,69.787,13.38,0
1,568,2.101,68.25,13.013,0
1,569,2.045,68.357,13.137,0
1,570,2.167,68.998,13.018,0
1,571,2.113,67.326,12.581,0
1,572,2.106,68.95,13.105,0
1,573,2.173,67.724,12.972,0
1,574,1.969,69.834,13.2,0
1,575,2.006,69.056,12.436,0
1,576,2.025,69.127,13.046,0
1,577,1.79,69.691,13.095,0
1,578,1.933,67.937,12.716,0
1,579,1.851,69.612,12.819,0
1,580,2.087,69.246,13.131,0
1,581,2.198,69.239,13.248,0
1,582,1.899,68.935,12.809,0
1,583,1.87,69.386,12.255,0
1,584,2.136,67.768,12.907,0
1,585,2.024,69.52,13.369,0
1,586,2.111,68.074,12.785,0
1,587,2.197,67.64,12.79,0
1,588,1.775,69.72,12.694,0
1,589,1.994,67.339,12.392,0
1,590,2.225,69.222,13.104,0
1,591,1.996,66.117,12.712,0
1,592,2.233,69.089,12.798,0
1,593,1.948,68.653,13.041,0
1,594,2.03,67.216,12.637,0
1,595,2.001,68.105,13.152,0
1,596,2.048,67.345,12.756,0
1,597,2.136,70.719,12.935,0
1,598,1.908,68.702,12.75,0
1,599,2.028,68.267,13.144,0
1,600,2.006,68.553,12.933,0
1,601,2.157,67.897,12.652,0
1,602,1.864,68.863,12.328,0
1,603,1.913,67.939,12.395,0
1,604,2.171,69.414,12.309,0
1,605,2.008,69.206,12.969,0
1,606,2.078,68.027,13.095,0
1,607,2.077,68.333,13.336,0
1,608,2.104,67.077,12.604,0
1,609,2.161,68.973,13.046,0
1,610,2.152,69.538,12.67,0
1,611,2.201,68.902,13.197,0
1,612,2.043,68.259,12.874,0
1,613,1.82,70.078,12.792,0
1,614,1.93,67.615,13.599,0
1,615,2.173,68.134,13.652,0
1,616,1.969,69.23,12.398,0
1,617,2.094,68.248,12.723,0
1,618,1.918,68.699,12.641,0
1,619,1.928,68.688,13.037,0
1,620,2.046,69.215,13.341,0
1,621,2.0,68.167,13.041,0
1,622,2.241,68.472,13.417,0
1,623,1.853,68.169,13.086,0
1,624,1.848,70.388,12.659,0
1,625,2.073,70.226,12.826,0
1,626,2.142,66.73,12.833,0
1,627,1.876,67.778,12.984,0
1,628,2.332,68.578,12.737,0
1,629,2.099,68.622,13.05,0
1,630,2.048,69.072,13.21,0
1,631,2.128,67.607,13.419,0
1,632,2.313,68.803,12.987,0
1,633,2.065,68.326,12.713,0
1,634,2.262,68.491,12.819,0
1,635,2.378,68.377,12.516,0
1,636,2.103,67.702,12.669,0
1,637,2.205,69.033,12.473,0
1,638,2.059,67.646,12.992,0
1,639,2.081,69.352,13.261,0
1,640,1.927,68.95,13.412,0
1,641,2.185,68.682,12.766,0
1,642,1.983,67.662,12.492,0
1,643,2.13,69.594,13.011,0
1,644,2.058,67.684,12.519,0
1,645,2.181,66.992,13.056,0
1,646,1.795,69.094,12.529,0
1,647,2.225,69.705,12.599,0
1,648,1.832,69.489,12.928,0
1,649,1.99,68.983,12.904,0
1,650,2.192,68.679,12.016,0
1,651,1.986,69.238,12.835,0
1,652,2.164,68.356,12.577,0
1,653,1.896,67.543,13.245,0
1,654,2.331,68.929,12.616,0
1,655,1.964,69.136,12.726,0
1,656,1.93,68.201,13.041,0
1,657,1.786,69.426,13.289,0
1,658,2.174,67.235,12.744,0
1,659,2.263,68.638,13.395,0
1,660,2.247,67.875,12.921,0
1,661,2.431,68.309,12.977,0
1,662,1.922,69.588,12.635,0
1,663,2.249,69.407,13.216,0
1,664,2.029,66.85,12.76,0
1,665,2.095,67.74,12.648,0
1,666,2.167,68.912,12.878,0
1,667,1.95,68.71,12.591,0
1,668,2.287,68.375,12.789,0
1,669,2.154,67.754,12.711,0
1,670,2.098,67.548,12.655,0
1,671,2.042,67.697,12.984,0
1,672,2.268,65.884,13.212,0
1,673,2.323,68.283,12.761,0
1,674,2.02,67.808,12.846,0
1,675,2.347,69.478,13.129,0
1,676,2.203,68.055,12.711,0
1,677,2.177,68.874,12.946,0
1,678,2.072,69.591,12.305,0
1,679,2.065,69.373,12.707,0
1,680,2.071,67.502,13.249,0
1,681,2.273,67.487,12.978,0
1,682,1.953,69.672,12.562,0
1,683,2.151,68.947,12.682,0
1,684,1.901,69.559,13.046,0
1,685,2.03,69.011,13.409,0
1,686,1.917,68.635,12.725,0
1,687,1.946,68.653,12.573,0
1,688,1.969,69.365,13.007,0
1,689,1.718,69.006,13.099,0
1,690,1.978,69.223,13.114,0
1,691,1.804,69.523,13.37,0
1,692,1.949,68.608,12.897,0
1,693,2.094,68.663,12.756,0
1,694,2.266,67.038,12.841,0
1,695,2.296,69.833,12.68,0
1,696,2.153,67.84,12.957,0
1,697,1.916,69.875,13.039,0
1,698,2.013,67.397,12.759,0
1,699,1.922,68.676,13.371,0
1,700,2.169,67.307,12.734,0
1,701,2.096,67.842,12.76,0
1,702,2.037,68.814,12.664,0
1,703,1.958,68.751,13.197,0
1,704,2.085,68.358,12.551,0
1,705,1.928,67.915,12.895,0
1,706,2.103,69.554,13.061,0
1,707,2.328,69.122,13.618,0
1,708,2.013,70.591,12.925,0
1,709,2.028,66.965,12.984,0
1,710,2.133,68.281,13.122,0
1,711,2.022,67.476,12.484,0
1,712,2.019,67.5,12.992,0
1,713,2.223,68.156,12.94,0
1,714,1.926,68.192,13.119,0
1,715,1.996,68.288,12.965,0
1,716,2.28,67.713,12.818,0
1,717,1.869,68.722,13.347,0
1,718,2.228,68.387,12.89,0
1,719,2.131,68.271,13.025,0
1,720,2.142,68.926,13.615,0
1,721,2.072,69.504,12.467,0
1,722,1.993,67.35,12.726,0
1,723,2.095,68.739,12.406,0
1,724,2.053,69.202,13.01,0
1,725,2.043,66.803,13.063,0
1,726,2.065,69.496,13.061,0
1,727,1.985,67.702,13.632,0
1,728,1.754,66.652,12.705,0
1,729,2.001,68.262,12.362,0
1,730,2.196,68.123,13.073,0
1,731,2.219,68.02,13.236,0
1,732,2.261,68.331,12.633,0
1,733,1.926,68.635,12.109,0
1,734,1.76,69.221,12.932,0
1,735,2.008,68.333,12.546,0
1,736,2.166,68.149,13.418,0
1,737,2.13,68.34,12.87,0
1,738,2.042,69.209,13.143,0
1,739,1.676,68.498,13.112,0
1,740,2.222,68.466,12.311,0
1,741,1.863,68.714,13.357,0
1,742,2.024,68.531,12.871,0
1,743,1.995,69.112,13.139,0
1,744,1.953,67.982,13.027,0
1,745,2.157,69.093,13.043,0
1,746,1.874,68.132,12.803,0
1,747,2.009,68.571,13.017,0
1,748,1.708,68.713,12.905,0
1,749,2.078,68.452,12.886,0
1,750,1.874,67.359,13.125,0
1,751,1.788,67.517,12.7,0
1,752,2.185,67.621,12.989,0
1,753,1.916,69.198,12.964,0
1,754,2.138,66.984,12.843,0
1,755,1.88,67.692,13.071,0
1,756,2.198,67.867,12.454,0
1,757,1.977,68.336,12.912,0
1,758,2.281,67.547,12.939,0
1,759,2.209,68.694,12.724,0
1,760,1.979,68.771,12.933,0
1,761,2.026,69.936,12.581,0
1,762,2.092,68.877,12.501,0
1,763,1.981,70.054,13.24,0
1,764,1.881,68.809,13.077,0
1,765,1.816,69.585,13.294,0
1,766,2.129,69.144,13.244,0
1,767,2.15,69.995,12.918,0
1,768,1.993,67.891,12.809,0
1,769,1.893,67.2,12.897,0
1,770,1.986,68.863,13.068,0
1,771,2.098,68.4,12.852,0
1,772,2.047,69.575,12.535,0
1,773,2.193,69.366,12.961,0
1,774,2.621,67.096,12.448,0
1,775,2.049,67.44,12.68,0
1,776,1.79,68.105,12.573,0
1,777,2.004,68.364,12.721,0
1,778,2.223,69.554,12.889,0
1,779,1.941,68.081,12.947,0
1,780,2.174,67.903,12.901,0
1,781,2.057,67.986,12.677,0
1,782,2.029,67.685,13.032,0
1,783,2.364,68.975,12.795,0
1,784,2.091,66.869,12.04,0
1,785,2.162,67.811,13.45,0
1,786,2.385,68.216,13.026,0
1,787,2.158,68.247,12.565,0
1,788,2.05,68.902,13.146,0
1,789,2.28,68.79,12.937,0
1,790,2.197,68.315,13.368,0
1,791,2.022,69.88,12.539,0
1,792,1.69,68.887,12.743,0
1,793,1.886,67.923,13.009,0
1,794,2.092,68.766,12.66,0
1,795,2.09,69.289,12.9,0
1,796,2.033,67.53,13.47,0
1,797,1.98,67.502,12.785,0
1,798,1.912,68.377,12.934,0
1,799,2.318,69.024,12.47,0
1,800,2.097,68.037,12.701,0
1,801,1.931,68.373,13.112,0
1,802,2.237,67.621,11.902,0
1,803,2.081,68.879,12.828,0
1,804,2.2,67.528,12.981,0
1,805,1.793,68.761,12.586,0
1,806,2.043,69.191,13.115,0
1,807,1.897,67.309,12.457,0
1,808,2.042,67.904,13.318,0
1,809,2.036,69.131,12.576,0
1,810,1.987,67.16,13.059,0
1,811,1.708,69.159,13.114,0
1,812,2.123,68.153,12.611,0
1,813,1.828,68.012,13.014,0
1,814,2.019,67.717,12.976,0
1,815,2.195,69.079,12.8,0
1,816,1.954,68.307,13.11,0
1,817,1.959,68.823,12.671,0
1,818,2.26,69.79,13.181,0
1,819,2.055,67.154,12.723,0
1,820,2.004,67.924,13.347,0
1,821,2.076,67.227,12.513,0
1,822,2.041,69.055,13.033,0
1,823,1.972,67.419,12.912,0
1,824,2.273,69.492,12.727,0
1,825,2.14,69.376,13.237,0
1,826,2.018,69.39,13.057,0
1,827,2.192,66.979,13.305,0
1,828,1.858,69.448,12.833,0
1,829,1.976,68.447,13.492,0
1,830,1.891,69.249,12.97,0
1,831,2.12,68.841,12.754,0
1,832,2.099,68.664,12.914,0
1,833,1.884,67.977,13.32,0
1,834,2.098,68.708,12.388,0
1,835,2.079,67.185,12.59,0
1,836,1.965,70.223,12.946,0
1,837,2.0,68.833,13.227,0
1,838,2.018,69.324,13.054,0
1,839,2.21,67.408,12.862,0
1,840,2.048,69.144,13.01,0
1,841,2.163,68.012,12.942,0
1,842,2.016,67.656,12.486,0
1,843,2.042,68.918,12.996,0
1,844,1.998,69.046,13.13,0
1,845,2.304,68.493,12.859,0
1,846,2.139,69.124,13.012,0
1,847,2.139,67.696,13.129,0
1,848,2.166,68.911,13.019,0
1,849,1.933,68.222,13.13,0
1,850,2.098,69.121,12.662,0
1,851,2.19,68.251,13.166,0
1,852,2.219,67.845,13.082,0
1,853,1.88,68.641,12.997,0
1,854,2.232,68.393,13.022,0
1,855,2.213,68.759,12.99,0
1,856,1.937,68.45,12.972,0
1,857,1.974,68.285,13.033,0
1,858,2.199,67.909,13.178,0
1,859,1.994,68.172,12.842,0
1,860,1.974,67.269,13.395,0
1,861,2.023,70.161,12.764,0
1,862,1.973,69.108,13.115,0
1,863,2.053,69.548,12.946,0
1,864,2.057,67.724,12.71,0
1,865,2.33,69.648,12.499,0
1,866,2.288,69.317,12.513,0
1,867,2.06,68.332,13.031,0
1,868,2.162,69.898,13.504,0
1,869,2.131,68.289,12.859,0
1,870,1.886,67.24,12.858,0
1,871,2.164,69.111,12.494,0
1,872,2.014,68.064,13.3,0
1,873,2.141,68.167,12.598,0
1,874,2.009,67.213,13.431,0
1,875,1.993,67.38,13.024,0
1,876,1.957,67.685,12.514,0
1,877,2.07,69.218,13.017,0
1,878,1.933,68.62,12.721,0
1,879,1.994,69.119,13.283,0
1,880,2.21,68.865,12.907,0
1,881,1.666,68.349,13.008,0
1,882,1.886,68.883,13.088,0
1,883,2.15,68.012,12.261,0
1,884,1.85,67.87,12.767,0
1,885,2.0,68.733,13.039,0
1,886,1.813,68.078,12.833,0
1,887,1.933,67.7,12.904,0
1,888,2.045,69.903,12.86,0
1,889,2.1,68.131,12.948,0
1,890,2.04,68.022,13.073,0
1,891,2.11,69.12,12.417,0
1,892,1.894,68.825,13.18,0
1,893,2.314,68.842,12.635,0
1,894,2.03,69.068,12.913,0
1,895,2.02,69.507,13.105,0
1,896,1.849,68.356,12.983,0
1,897,1.867,68.175,12.046,0
1,898,1.943,67.583,12.43,0
1,899,2.052,69.417,13.365,0
1,900,2.006,67.137,12.874,0
1,901,1.984,68.502,12.505,0
1,902,1.842,68.059,13.13,0
1,903,2.006,68.71,13.295,0
1,904,2.155,68.259,12.865,0
1,905,2.067,68.754,12.551,0
1,906,2.182,67.815,13.206,0
1,907,1.994,69.955,12.759,0
1,908,2.144,68.451,12.465,0
1,909,2.066,69.578,12.658,0
1,910,1.952,67.663,13.185,0
1,911,2.003,67.009,12.424,0
1,912,2.211,69.445,12.865,0
1,913,1.808,68.325,12.993,0
1,914,2.108,67.332,12.544,0
1,915,2.154,67.429,13.283,0
1,916,2.156,69.223,12.628,0
1,917,1.967,67.571,12.416,0
1,918,2.056,68.623,12.98,0
1,919,1.608,68.184,12.363,0
1,920,1.842,68.326,12.749,0
1,921,2.154,68.309,13.181,0
1,922,1.857,69.567,13.263,0
1,923,1.952,69.494,12.899,0
1,924,2.023,68.28,13.014,0
1,925,1.949,67.687,12.989,0
1,926,2.259,67.534,13.155,0
1,927,2.001,68.066,12.79,0
1,928,2.382,68.692,12.69,0
1,929,2.152,68.608,12.974,0
1,930,1.997,68.63,12.24,0
1,931,2.284,70.095,12.667,0
1,932,1.812,68.776,12.512,0
1,933,2.303,68.495,12.774,0
1,934,2.044,68.076,12.778,0
1,935,2.168,68.901,12.497,0
1,936,2.106,68.173,13.133,0
1,937,2.063,68.994,12.933,0
1,938,1.946,67.801,13.316,0
1,939,2.044,68.336,12.825,0
1,940,2.213,68.478,13.302,0
1,941,2.192,66.956,13.035,0
1,942,2.0,68.081,13.022,0
1,943,2.022,70.257,12.406,0
1,944,2.034,69.324,12.486,0
1,945,2.149,69.179,12.889,0
1,946,2.164,68.094,12.986,0
1,947,1.924,69.793,12.316,0
1,948,2.273,67.379,13.02,0
1,949,1.952,68.726,12.429,0
1,950,1.919,68.526,12.488,0
1,951,2.07,68.431,12.626,0
1,952,2.015,68.441,12.976,0
1,953,1.921,70.214,12.856,0
1,954,2.12,69.558,12.658,0
1,955,1.829,68.115,12.796,0
1,956,1.94,68.442,12.792,0
1,957,2.061,68.567,13.119,0
1,958,2.212,67.787,12.399,0
1,959,2.082,67.038,13.311,0
1,960,2.118,69.957,13.025,0
1,961,2.226,68.616,12.698,0
1,962,1.841,68.24,12.706,0
1,963,2.11,68.802,12.874,0
1,964,1.937,69.157,12.905,0
1,965,2.184,66.764,12.957,0
1,966,1.946,67.441,12.729,0
1,967,2.084,68.504,12.793,0
1,968,1.829,67.886,13.116,0
1,969,2.026,68.374,13.137,0
1,970,1.876,69.024,13.54,0
1,971,2.195,69.072,13.044,0
1,972,2.173,67.569,13.054,0
1,973,2.374,67.961,12.213,0
1,974,1.965,69.233,13.221,0
1,975,1.878,67.269,12.537,0
1,976,2.077,68.776,13.262,0
1,977,1.883,68.634,12.738,0
1,978,2.164,67.834,12.858,0
1,979,1.991,69.27,13.255,0
1,980,2.111,69.493,13.173,0
